,author_id,avg1,avg2,count1,count2,avg1adj,avg2adj,countboth,weighting_factor,diff,diff_adj
1079,Carl Hiaasen,3.7544642857142856,3.825806451612903,224,155,3.8137254901960786,3.823529411764706,102,0.0003840404823849667,-0.07134216589861753,-0.009803921568627416
253,Diana Wynne Jones,3.9367088607594938,4.277220630372493,237,1396,4.117647058823529,4.5,102,0.0003840404823849667,-0.3405117696129989,-0.382352941176471
717,Jennifer Worth,4.134228187919463,4.158333333333333,447,120,4.401960784313726,4.215686274509804,102,0.0003840404823849667,-0.024105145413869877,0.1862745098039218
333,Irvine Welsh,3.9376461418550273,3.5477707006369426,1283,157,4.372549019607843,3.588235294117647,102,0.0003840404823849667,0.3898754412180847,0.7843137254901955
825,C.J. Sansom,3.921641791044776,4.17741935483871,268,124,4.2745098039215685,4.215686274509804,102,0.0003840404823849667,-0.2557775637939339,0.0588235294117645
663,Kazu Kibuishi,3.93859649122807,4.206896551724138,228,145,4.158415841584159,4.188118811881188,101,0.00038027537961648664,-0.2683000604960677,-0.02970297029702973
435,Elif Shafak,3.6875,4.136986301369863,208,511,3.8316831683168315,4.336633663366337,101,0.00038027537961648664,-0.4494863013698627,-0.5049504950495054
1059,Eric S. Nylund,4.077419354838709,3.8636363636363638,155,110,4.297029702970297,3.9207920792079207,101,0.00038027537961648664,0.21378299120234567,0.37623762376237657
94,R.J. Palacio,4.4467522658610275,4.070866141732283,2648,127,4.72,4.11,100,0.0003765102768480066,0.3758861241287441,0.6099999999999994
46,Jon Krakauer,3.9864864864864864,3.8091851249745985,148,4921,4.01,4.38,100,0.0003765102768480066,0.1773013615118879,-0.3700000000000001
240,Vanessa Diffenbaugh,3.9938737040527803,3.815028901734104,2122,173,4.36,3.82,100,0.0003765102768480066,0.17884480231867617,0.5400000000000005
265,Jostein Gaarder,4.076388888888889,3.7012113055181697,144,1486,4.02020202020202,4.0606060606060606,99,0.0003727451740795265,0.3751775833707196,-0.040404040404040664
763,Atul Gawande,4.1980519480519485,4.0,308,200,4.414141414141414,4.121212121212121,99,0.0003727451740795265,0.19805194805194848,0.29292929292929326
133,Colleen McCullough,4.115560333243752,3.893617021276596,3721,235,4.242424242424242,3.808080808080808,99,0.0003727451740795265,0.2219433119671561,0.43434343434343425
194,Chris Cleave,3.4935064935064934,3.615800135043889,154,2962,3.5656565656565657,4.191919191919192,99,0.0003727451740795265,-0.12229364153739564,-0.6262626262626263
177,Jamie Ford,3.8825541619156216,3.610091743119266,2631,218,4.336734693877551,3.683673469387755,98,0.00036898007131104646,0.2724624187963558,0.6530612244897958
268,Michael Ende,4.182835820895522,4.1306042884990255,268,1539,4.244897959183674,4.540816326530612,98,0.00036898007131104646,0.05223153239649658,-0.2959183673469381
645,Edmund Morris,4.323144104803493,4.213675213675214,229,234,4.622448979591836,4.387755102040816,98,0.00036898007131104646,0.10946889112827929,0.23469387755102034
359,Herman Koch,3.1718161266013563,3.328358208955224,1327,201,3.6907216494845363,3.4948453608247423,97,0.00036521496854256634,-0.15654208235386768,0.195876288659794
448,Jeff Smith,4.380794701986755,4.191685912240184,302,433,4.536082474226804,4.505154639175258,97,0.00036521496854256634,0.18910878974657042,0.030927835051546282
713,Heidi Murkoff,3.5073529411764706,3.78,544,150,3.9072164948453607,3.752577319587629,97,0.00036521496854256634,-0.27264705882352924,0.15463917525773185
476,Tom Stoppard,4.067375886524823,4.1308016877637135,1128,237,4.237113402061856,4.175257731958763,97,0.00036521496854256634,-0.06342580123889086,0.061855670103092564
678,Anthony Robbins,3.9793103448275864,3.9383561643835616,145,292,4.092783505154639,4.164948453608248,97,0.00036521496854256634,0.04095418044402477,-0.07216494845360888
1017,Craig Johnson,3.971264367816092,4.018348623853211,174,109,4.15625,4.020833333333333,96,0.0003614498657740863,-0.04708425603711941,0.13541666666666696
325,Huntley Fitzpatrick,3.896350364963504,3.82312925170068,685,147,4.364583333333333,3.9270833333333335,96,0.0003614498657740863,0.07322111326282377,0.43749999999999956
217,Tim O'Brien,3.8435374149659864,4.064969271290606,147,2278,3.9166666666666665,4.645833333333333,96,0.0003614498657740863,-0.22143185632461915,-0.7291666666666665
843,John Layman,3.964028776978417,4.094488188976378,278,127,4.322916666666667,4.239583333333333,96,0.0003614498657740863,-0.13045941199796074,0.08333333333333393
352,Margaret Peterson Haddix,3.891891891891892,3.8594285714285714,222,875,3.8645833333333335,4.114583333333333,96,0.0003614498657740863,0.03246332046332068,-0.24999999999999956
595,Jonathan Kellerman,3.8855098389982112,3.9489795918367347,559,196,4.239583333333333,4.135416666666667,96,0.0003614498657740863,-0.06346975283852352,0.10416666666666607
466,Nathaniel Philbrick,4.130727762803234,3.72106824925816,742,337,4.252631578947368,3.768421052631579,95,0.0003576847630056062,0.409659513545074,0.4842105263157892
641,Robert McCammon,4.191235059760956,4.201520912547529,502,263,4.442105263157894,4.252631578947368,95,0.0003576847630056062,-0.010285852786572569,0.18947368421052602
775,Steve Martin,3.3844621513944224,3.82,502,200,3.9894736842105263,4.010526315789473,95,0.0003576847630056062,-0.4355378486055774,-0.02105263157894699
576,Edward Gorey,4.440273037542662,4.302521008403361,293,238,4.4,4.4,95,0.0003576847630056062,0.13775202913930062,0.0
381,Ira Levin,3.9187442289935364,3.6411149825783973,1083,287,4.042105263157895,3.8526315789473684,95,0.0003576847630056062,0.2776292464151391,0.18947368421052646
385,Joanne Harris,3.8984078847611827,3.7092198581560285,1319,141,4.147368421052631,3.7263157894736842,95,0.0003576847630056062,0.1891880266051542,0.4210526315789469
329,H.A. Rey,4.096587250482936,4.281879194630872,1553,149,4.421052631578948,4.273684210526316,95,0.0003576847630056062,-0.18529194414793615,0.14736842105263204
613,Julia Alvarez,3.5313653136531364,4.012882447665056,271,621,3.863157894736842,4.28421052631579,95,0.0003576847630056062,-0.48151713401192,-0.4210526315789478
834,Michael J. Sullivan,4.08,4.209366391184573,175,363,4.431578947368421,4.315789473684211,95,0.0003576847630056062,-0.12936639118457283,0.11578947368421044
956,Douglas Coupland,3.6552795031055902,3.708029197080292,322,137,3.968421052631579,3.705263157894737,95,0.0003576847630056062,-0.05274969397470164,0.26315789473684204
556,Chuck Klosterman,3.8125,3.6962025316455698,144,790,3.8297872340425534,4.223404255319149,94,0.00035391966023712616,0.11629746835443022,-0.3936170212765959
926,Sharon Kay Penman,4.338624338624339,4.18859649122807,189,228,4.446808510638298,4.51063829787234,94,0.00035391966023712616,0.1500278473962684,-0.06382978723404253
234,Neal Shusterman,3.7649769585253456,4.097756410256411,217,1248,3.75531914893617,4.4787234042553195,94,0.00035391966023712616,-0.33277945173106493,-0.7234042553191493
1106,John Irving,3.2392638036809815,3.1861702127659575,163,188,3.3085106382978724,3.3085106382978724,94,0.00035391966023712616,0.05309359091502408,0.0
811,Chris d'Lacey,3.55609756097561,3.6464088397790055,205,181,3.882978723404255,3.872340425531915,94,0.00035391966023712616,-0.09031127880339573,0.010638297872340274
284,Astrid Lindgren,4.081096849474912,4.0638297872340425,1714,188,4.51063829787234,4.25531914893617,94,0.00035391966023712616,0.017267062240869713,0.25531914893617014
671,Kate Mosse,3.349557522123894,3.636904761904762,452,168,4.0,3.7419354838709675,93,0.0003501545574686461,-0.28734723978086807,0.2580645161290325
172,Fannie Flagg,3.867816091954023,4.179248313523932,174,3113,4.150537634408602,4.526881720430108,93,0.0003501545574686461,-0.3114322215699086,-0.37634408602150593
770,Malorie Blackman,4.2,3.911764705882353,285,102,4.505376344086022,3.913978494623656,93,0.0003501545574686461,0.28823529411764737,0.591397849462366
451,W. Bruce Cameron,4.105643994211288,4.2153846153846155,691,130,4.666666666666667,4.247311827956989,93,0.0003501545574686461,-0.10974062117332739,0.41935483870967794
456,Marisha Pessl,3.606361829025845,3.7176470588235295,503,680,3.956989247311828,3.903225806451613,93,0.0003501545574686461,-0.11128522979768452,0.053763440860215006
191,William Gibson,3.757396449704142,3.83058403923317,169,2243,3.827956989247312,4.591397849462366,93,0.0003501545574686461,-0.07318758952902815,-0.763440860215054
627,Stormie Omartian,4.1208791208791204,4.187134502923977,273,171,4.423913043478261,4.282608695652174,92,0.00034638945470016604,-0.06625538204485615,0.14130434782608692
656,Ann Rule,4.00531914893617,4.005405405405406,376,185,4.217391304347826,4.206521739130435,92,0.00034638945470016604,-8.625646923565711e-05,0.010869565217391575
816,Faith Hunter,3.8,4.015037593984962,215,133,4.076086956521739,4.0978260869565215,92,0.00034638945470016604,-0.21503759398496225,-0.02173913043478226
649,A.G. Howard,3.9087301587301586,4.188679245283019,252,106,4.369565217391305,4.206521739130435,92,0.00034638945470016604,-0.27994908655286066,0.16304347826087007
337,John Scalzi,3.7375,4.1206070287539935,160,1252,3.902173913043478,4.423913043478261,92,0.00034638945470016604,-0.3831070287539937,-0.5217391304347827
280,Raina Telgemeier,4.0602409638554215,3.8385093167701863,332,161,4.384615384615385,3.912087912087912,91,0.000342624351931686,0.2217316470852353,0.47252747252747307
498,Katie Ashley,3.915151515151515,3.7992700729927007,330,274,4.177777777777778,4.122222222222222,90,0.0003388592491632059,0.11588144215881435,0.055555555555556246
624,Roger Zelazny,4.055350553505535,4.079522862823062,271,503,4.388888888888889,4.511111111111111,90,0.0003388592491632059,-0.02417230931752634,-0.12222222222222179
395,Alison Bechdel,4.170868347338936,3.56140350877193,714,171,4.544444444444444,3.6333333333333333,90,0.0003388592491632059,0.6094648385670061,0.911111111111111
1001,David Gemmell,4.123222748815166,4.008928571428571,211,112,4.433333333333334,4.044444444444444,90,0.0003388592491632059,0.11429417738659442,0.3888888888888893
480,Charles Bukowski,3.861271676300578,3.9407894736842106,173,608,4.044444444444444,4.322222222222222,90,0.0003388592491632059,-0.07951779738363252,-0.2777777777777777
472,Peggy Parish,4.084905660377358,4.31981981981982,1060,222,4.533333333333333,4.433333333333334,90,0.0003388592491632059,-0.23491415944246175,0.09999999999999964
504,Irving Stone,4.02020202020202,4.1688009313154835,198,859,4.133333333333334,4.2555555555555555,90,0.0003388592491632059,-0.14859891111346357,-0.12222222222222179
599,Heather Gudenkauf,3.767810026385224,3.6711409395973154,379,298,4.056179775280899,3.898876404494382,89,0.00033509414639472585,0.09666908678790875,0.15730337078651724
799,Iris Johansen,4.062111801242236,4.0519480519480515,161,231,4.112359550561798,4.056179775280899,89,0.00033509414639472585,0.010163749294184399,0.05617977528089835
219,John Berendt,3.821205136648008,3.5988372093023258,3037,172,4.337078651685394,3.831460674157303,89,0.00033509414639472585,0.22236792734568223,0.5056179775280905
803,Walt Disney Company,4.195020746887967,4.221574344023324,241,343,4.48314606741573,4.325842696629214,89,0.00033509414639472585,-0.026553597135356988,0.1573033707865168
500,Elizabeth Wein,4.044880785413745,4.0,713,142,4.431818181818182,4.056818181818182,88,0.0003313290436262458,0.04488078541374474,0.375
849,Julie Garwood,4.087557603686636,3.978723404255319,217,141,4.068181818181818,4.011363636363637,88,0.0003313290436262458,0.10883419943131711,0.05681818181818166
659,Theodore Dreiser,3.581609195402299,3.8814655172413794,435,464,3.8295454545454546,4.034090909090909,88,0.0003313290436262458,-0.2998563218390804,-0.20454545454545459
1053,Brian Coffey,3.6363636363636362,3.682634730538922,198,167,3.8636363636363638,3.840909090909091,88,0.0003313290436262458,-0.04627109417528574,0.02272727272727293
244,Jennifer Niven,4.025150905432596,3.89922480620155,994,129,4.295454545454546,3.9431818181818183,88,0.0003313290436262458,0.12592609923104536,0.3522727272727275
146,David Nicholls,3.4893617021276597,3.5948905109489053,141,2192,3.574712643678161,4.057471264367816,87,0.00032756394085776573,-0.1055288088212456,-0.48275862068965525
528,Alison Weir,4.063559322033898,4.064516129032258,472,217,4.264367816091954,4.183908045977011,87,0.00032756394085776573,-0.0009568069983600935,0.08045977011494276
142,Rhonda Byrne,3.1555555555555554,4.065573770491803,1665,122,4.402298850574713,4.149425287356322,87,0.00032756394085776573,-0.9100182149362479,0.25287356321839116
603,Orhan Pamuk,3.6555555555555554,3.3394736842105264,360,380,4.011494252873563,3.9885057471264367,87,0.00032756394085776573,0.3160818713450291,0.022988505747126187
684,Mark Kurlansky,3.8808290155440415,3.717391304347826,193,506,3.9655172413793105,3.9080459770114944,87,0.00032756394085776573,0.1634377111962153,0.05747126436781613
474,James Redfield,3.254920337394564,3.229357798165138,1067,109,4.0,3.3448275862068964,87,0.00032756394085776573,0.025562539229426307,0.6551724137931036
1054,George Carlin,4.157068062827225,4.132275132275132,191,189,4.35632183908046,4.252873563218391,87,0.00032756394085776573,0.024792930552092862,0.1034482758620685
477,Simon Winchester,3.8481283422459893,3.7378048780487805,935,164,4.126436781609195,3.735632183908046,87,0.00032756394085776573,0.11032346419720884,0.39080459770114917
531,Daniel Quinn,3.7141190198366396,3.8849557522123894,857,113,4.333333333333333,3.954022988505747,87,0.00032756394085776573,-0.1708367323757498,0.37931034482758585
349,Nicole Krauss,3.7551169590643276,3.438423645320197,1368,203,4.325581395348837,3.488372093023256,86,0.00032379883808928567,0.31669331374413057,0.8372093023255811
664,Jorge Luis Borges,4.4188481675392675,4.383084577114428,382,201,4.5813953488372094,4.6395348837209305,86,0.00032379883808928567,0.0357635904248399,-0.058139534883721034
304,Mark Cotta Vaz,4.094182825484765,4.339055793991417,361,233,4.348837209302325,4.476744186046512,86,0.00032379883808928567,-0.24487296850665174,-0.12790697674418627
764,Susan Meissner,3.8840579710144927,4.06027397260274,276,365,3.988372093023256,4.232558139534884,86,0.00032379883808928567,-0.17621600158824746,-0.24418604651162834
495,Don DeLillo,3.7552657973921764,3.8859060402684564,997,149,4.290697674418604,4.023255813953488,86,0.00032379883808928567,-0.13064024287628007,0.26744186046511587
397,Johann Wolfgang von Goethe,3.6082004555808656,3.9,439,580,3.9767441860465116,4.255813953488372,86,0.00032379883808928567,-0.29179954441913436,-0.2790697674418601
509,Anne Lamott,4.137323943661972,4.145578231292517,284,735,4.364705882352941,4.352941176470588,85,0.0003200337353208056,-0.008254287630545143,0.0117647058823529
618,Sarah Waters,3.8737113402061856,3.5849056603773586,388,159,4.1647058823529415,3.611764705882353,85,0.0003200337353208056,0.288805679828827,0.5529411764705885
278,Jennifer Egan,3.393063583815029,3.596046629498226,173,1973,3.5764705882352943,4.023529411764706,85,0.0003200337353208056,-0.20298304568319692,-0.4470588235294115
893,Mary Pope Osborne,3.8365384615384617,3.6887417218543046,104,151,3.8941176470588235,3.9058823529411764,85,0.0003200337353208056,0.14779673968415707,-0.0117647058823529
403,Beverly Cleary,3.8842443729903535,3.86787072243346,311,1052,3.7857142857142856,4.035714285714286,84,0.0003162686325523255,0.016373650556893438,-0.25
99,Katherine Paterson,3.9259604190919672,3.8358208955223883,4295,201,4.2023809523809526,3.857142857142857,84,0.0003162686325523255,0.090139523569579,0.34523809523809534
239,Alex Flinn,3.6163461538461537,3.6814814814814816,1040,135,4.059523809523809,3.8095238095238093,84,0.0003162686325523255,-0.06513532763532792,0.25
283,Walter Isaacson,3.932853717026379,3.9754299754299756,417,407,4.0,4.130952380952381,84,0.0003162686325523255,-0.04257625840359669,-0.13095238095238138
81,Anita Diamant,4.042926465098917,3.2911392405063293,5358,158,4.523809523809524,3.130952380952381,84,0.0003162686325523255,0.7517872245925878,1.3928571428571428
736,Bree Despain,3.6694560669456067,3.938053097345133,239,113,4.096385542168675,4.096385542168675,83,0.00031250352978384543,-0.2685970303995262,0.0
310,Amor Towles,3.9744718309859155,4.329268292682927,1136,328,4.168674698795181,4.506024096385542,83,0.00031250352978384543,-0.3547964616970112,-0.3373493975903612
945,Matthew Reilly,3.836206896551724,3.9560975609756097,116,205,3.8072289156626504,4.168674698795181,83,0.00031250352978384543,-0.11989066442388552,-0.3614457831325306
132,Jeff Kinney,3.765217391304348,3.8421052631578947,1150,95,4.301204819277109,3.891566265060241,83,0.00031250352978384543,-0.07688787185354684,0.4096385542168677
379,Henrik Ibsen,3.6213991769547325,3.713864306784661,972,339,3.9879518072289155,3.8433734939759034,83,0.00031250352978384543,-0.09246512982992838,0.14457831325301207
739,Eugene Bradley Coco,4.281663516068053,4.180451127819549,529,133,4.409638554216867,4.36144578313253,83,0.00031250352978384543,0.10121238824850387,0.04819277108433706
1042,J. Maarten Troost,3.748148148148148,4.006944444444445,270,144,4.228915662650603,4.0843373493975905,83,0.00031250352978384543,-0.25879629629629664,0.14457831325301207
697,Susane Colasanti,3.5816733067729083,3.5899280575539567,251,139,3.819277108433735,3.7951807228915664,83,0.00031250352978384543,-0.008254750781048426,0.02409638554216853
506,Chip Heath,4.041975308641975,4.02621722846442,405,267,4.36144578313253,4.301204819277109,83,0.00031250352978384543,0.0157580801775552,0.06024096385542155
287,Marie Kondō,3.626927029804728,3.5811965811965814,973,117,3.9878048780487805,3.5609756097560976,82,0.00030873842701536537,0.04573044860814646,0.42682926829268286
647,Kevin Henkes,4.251968503937008,4.253807106598985,508,197,4.426829268292683,4.2560975609756095,82,0.00030873842701536537,-0.0018386026619765516,0.17073170731707332
301,Kazuo Ishiguro,3.6858974358974357,4.070368334249587,156,1819,3.6707317073170733,4.426829268292683,82,0.00030873842701536537,-0.38447089835215165,-0.7560975609756095
512,Jean-Paul Sartre,3.813533834586466,4.012269938650307,665,163,4.195121951219512,4.146341463414634,82,0.00030873842701536537,-0.19873610406384046,0.04878048780487809
807,Carrie Vaughn,3.623853211009174,3.8129496402877696,218,139,3.817073170731707,3.8902439024390243,82,0.00030873842701536537,-0.1890964292785955,-0.07317073170731714
903,Leo Lionni,4.112903225806452,4.201520912547529,248,263,4.2317073170731705,4.134146341463414,82,0.00030873842701536537,-0.08861768674107662,0.09756097560975618
675,Charles C. Mann,4.0292792792792795,4.126666666666667,444,150,4.407407407407407,4.234567901234568,81,0.0003049733242468853,-0.09738738738738739,0.17283950617283939
837,Kalayna Price,3.9651162790697674,4.20952380952381,172,105,4.222222222222222,4.246913580246914,81,0.0003049733242468853,-0.2444075304540423,-0.024691358024691468
685,Philip Roth,3.8823529411764706,3.580246913580247,187,648,3.962962962962963,3.876543209876543,81,0.0003049733242468853,0.30210602759622374,0.08641975308641969
549,Candice Millard,4.092896174863388,4.232804232804233,366,378,4.271604938271605,4.432098765432099,81,0.0003049733242468853,-0.13990805794084427,-0.16049382716049365
1045,Kathryn Jackson,4.12015503875969,4.1826923076923075,258,208,4.246913580246914,4.2592592592592595,81,0.0003049733242468853,-0.06253726893261735,-0.012345679012345734
585,Diane Chamberlain,3.922872340425532,3.964028776978417,376,278,4.209876543209877,4.0246913580246915,81,0.0003049733242468853,-0.04115643655288492,0.18518518518518512
638,Herman Wouk,4.185185185185185,4.363380281690141,270,710,4.3375,4.5125,80,0.00030120822147840524,-0.17819509650495569,-0.17499999999999982
308,Justin Halpern,3.924315619967794,3.779310344827586,1242,145,4.3875,3.8625,80,0.00030120822147840524,0.14500527514020778,0.5250000000000004
689,Brodi Ashton,3.536964980544747,3.9051724137931036,257,116,3.925,4.0,80,0.00030120822147840524,-0.3682074332483567,-0.07500000000000018
939,Caroline Myss,4.024154589371981,3.972413793103448,207,145,4.325,4.175,80,0.00030120822147840524,0.05174079626853256,0.15000000000000036
778,Roberto Bolaño,3.834008097165992,4.108949416342412,247,257,4.3375,4.675,80,0.00030120822147840524,-0.27494131917642006,-0.33749999999999947
680,George Orwell,3.9933481152993346,3.7758620689655173,451,174,4.2784810126582276,3.7468354430379747,79,0.0002974431187099252,0.2174860463338173,0.5316455696202529
1006,Grant Naylor,3.9411764705882355,3.903225806451613,238,124,4.253164556962025,4.037974683544304,79,0.0002974431187099252,0.037950664136622514,0.2151898734177209
841,Tom Perrotta,3.501187648456057,3.2421875,421,256,4.037974683544304,3.3544303797468356,79,0.0002974431187099252,0.2590001484560571,0.6835443037974684
768,Edward Abbey,4.254019292604502,3.9358974358974357,311,234,4.2784810126582276,4.2025316455696204,79,0.0002974431187099252,0.3181218567070663,0.07594936708860711
884,Sinclair Lewis,3.732899022801303,3.5754716981132075,307,318,3.6962025316455698,3.810126582278481,79,0.0002974431187099252,0.15742732468809528,-0.11392405063291111
779,Anna Dewdney,4.207236842105263,4.393939393939394,304,132,4.544303797468355,4.506329113924051,79,0.0002974431187099252,-0.18670255183413076,0.037974683544304
856,Maya Banks,3.522727272727273,3.7628865979381443,132,97,3.7468354430379747,3.759493670886076,79,0.0002974431187099252,-0.24015932521087135,-0.012658227848101333
636,Barbara W. Tuchman,4.1310160427807485,4.126436781609195,374,261,4.367088607594937,4.2784810126582276,79,0.0002974431187099252,0.004579261171553384,0.08860759493670933
655,Marguerite Henry,3.953061224489796,4.148,490,250,4.282051282051282,4.3076923076923075,78,0.0002936780159414451,-0.19493877551020367,-0.02564102564102555
970,Dean Koontz,3.7938718662952646,3.6037735849056602,359,159,4.076923076923077,3.7564102564102564,78,0.0002936780159414451,0.19009828138960438,0.32051282051282026
682,Jack Higgins,4.057142857142857,3.8548387096774195,525,124,4.294871794871795,3.7948717948717947,78,0.0002936780159414451,0.20230414746543746,0.5
110,Robert Louis Stevenson,3.7959080575903004,4.381107491856677,3959,307,4.128205128205129,4.346153846153846,78,0.0002936780159414451,-0.5851994342663769,-0.21794871794871717
1085,J.L. Bourne,3.829113924050633,3.6930693069306932,158,101,4.141025641025641,3.717948717948718,78,0.0002936780159414451,0.13604461711993965,0.42307692307692335
701,Gary D. Schmidt,4.136507936507937,4.229437229437229,315,231,4.48051948051948,4.376623376623376,77,0.00028991291317296506,-0.0929292929292922,0.10389610389610393
826,Madeleine Wickham,3.081896551724138,3.128440366972477,232,218,3.1298701298701297,3.220779220779221,77,0.00028991291317296506,-0.04654381524833928,-0.09090909090909127
674,Rosamund Lupton,3.7577937649880098,3.7655172413793103,417,145,3.987012987012987,3.792207792207792,77,0.00028991291317296506,-0.007723476391300554,0.19480519480519476
838,E.E. Cummings,4.378612716763006,4.3562874251497,346,334,4.6103896103896105,4.48051948051948,77,0.00028991291317296506,0.02232529161330543,0.12987012987013014
785,Lang Leav,4.028901734104046,4.067961165048544,173,103,4.12987012987013,4.116883116883117,77,0.00028991291317296506,-0.03905943094449782,0.012987012987013102
802,L.A. Weatherly,3.8186528497409324,4.101851851851852,193,108,4.285714285714286,4.246753246753247,77,0.00028991291317296506,-0.28319900211091964,0.03896103896103842
668,Erich Segal,3.500846023688663,3.902097902097902,591,143,3.896103896103896,3.857142857142857,77,0.00028991291317296506,-0.4012518784092389,0.03896103896103886
983,Susanna Kearsley,3.9491525423728815,3.6575342465753424,177,146,4.171052631578948,3.986842105263158,76,0.000286147810404485,0.29161829579753906,0.18421052631578982
791,Giada De Laurentiis,3.8603603603603602,3.6481481481481484,222,108,3.9473684210526314,3.710526315789474,76,0.000286147810404485,0.21221221221221187,0.23684210526315752
796,Dorothy L. Sayers,3.9551724137931035,4.0,290,114,4.078947368421052,4.092105263157895,76,0.000286147810404485,-0.04482758620689653,-0.01315789473684248
941,Cynthia Voigt,3.7971014492753623,3.919431279620853,207,211,4.092105263157895,4.052631578947368,76,0.000286147810404485,-0.12232983034549072,0.03947368421052655
431,Carl Sagan,4.105633802816901,4.238095238095238,142,777,4.2105263157894735,4.434210526315789,76,0.000286147810404485,-0.1324614352783371,-0.22368421052631593
309,Helen Simonson,3.7918263090676882,3.6979166666666665,1566,288,4.144736842105263,3.6710526315789473,76,0.000286147810404485,0.09390964240102173,0.4736842105263155
533,Gabrielle Zevin,3.747340425531915,3.622047244094488,376,254,4.026666666666666,3.8666666666666667,75,0.00028238270763600494,0.12529318143742696,0.1599999999999997
746,Yuu Watase,3.9464285714285716,3.692622950819672,168,244,4.08,3.8133333333333335,75,0.00028238270763600494,0.25380562060889966,0.2666666666666666
840,Plum Sykes,3.0029411764705882,3.238709677419355,340,155,3.6266666666666665,3.4133333333333336,75,0.00028238270763600494,-0.23576850094876667,0.21333333333333293
348,Masashi Kishimoto,4.06514657980456,4.466666666666667,614,90,4.426666666666667,4.44,75,0.00028238270763600494,-0.4015200868621065,-0.013333333333333641
516,James Ellroy,3.6782729805013927,4.074380165289257,718,121,4.162162162162162,4.081081081081081,74,0.0002786176048675249,-0.3961071847878639,0.08108108108108159
1024,Kathleen E. Woodiwiss,4.087719298245614,3.9565217391304346,114,138,4.1891891891891895,4.0675675675675675,74,0.0002786176048675249,0.13119755911517927,0.12162162162162193
658,Betty MacDonald,4.216666666666667,4.217391304347826,600,138,4.4324324324324325,4.283783783783784,74,0.0002786176048675249,-0.0007246376811593791,0.14864864864864824
910,Sarah Vowell,3.723684210526316,3.8343373493975905,152,332,3.9324324324324325,4.081081081081081,74,0.0002786176048675249,-0.11065313887127459,-0.14864864864864824
298,Doris Kearns Goodwin,4.338461538461538,4.331318016928658,195,827,4.391891891891892,4.5675675675675675,74,0.0002786176048675249,0.007143521532880115,-0.17567567567567544
484,Paolo Bacigalupi,3.7142857142857144,3.7305699481865284,742,386,4.256756756756757,3.945945945945946,74,0.0002786176048675249,-0.016284233900814016,0.31081081081081097
954,Dee Henderson,3.967391304347826,4.053475935828877,92,187,4.094594594594595,4.256756756756757,74,0.0002786176048675249,-0.08608463148105105,-0.16216216216216228
204,Charles Frazier,3.7498424700693134,3.5472972972972974,3174,148,4.472972972972973,3.5405405405405403,74,0.0002786176048675249,0.202545172772016,0.9324324324324325
482,Aleksandr Solzhenitsyn,3.8405797101449277,3.979381443298969,1104,194,4.109589041095891,4.054794520547945,73,0.0002748525020990448,-0.13880173315404143,0.054794520547945424
694,James D. Bradley,4.120111731843576,4.036144578313253,358,166,4.410958904109589,4.1506849315068495,73,0.0002748525020990448,0.08396715353032302,0.26027397260273943
318,Elizabeth George Speare,3.937537901758642,4.064356435643564,1649,202,4.0,4.194444444444445,72,0.00027108739933056475,-0.12681853388492215,-0.19444444444444464
848,Diane Muldrow,4.219373219373219,4.233480176211454,351,227,4.430555555555555,4.291666666666667,72,0.00027108739933056475,-0.014106956838234375,0.1388888888888884
631,Elle Kennedy,4.024615384615385,4.049019607843137,325,102,4.013888888888889,4.055555555555555,72,0.00027108739933056475,-0.024404223227752375,-0.041666666666666075
634,Hugh Howey,4.156748911465892,3.816,689,125,4.333333333333333,3.8333333333333335,72,0.00027108739933056475,0.3407489114658926,0.49999999999999956
937,Cormac McCarthy,3.8053691275167787,3.688135593220339,149,295,3.9583333333333335,3.888888888888889,72,0.00027108739933056475,0.11723353429643968,0.06944444444444464
842,Lars Kepler,3.5121107266435985,3.6372549019607843,289,102,3.7777777777777777,3.638888888888889,72,0.00027108739933056475,-0.1251441753171858,0.13888888888888884
821,Lisa Gardner,3.9347826086956523,3.883211678832117,322,137,4.152777777777778,4.0,72,0.00027108739933056475,0.0515709298635354,0.15277777777777768
1057,Richard Ford,3.6146341463414635,3.8211009174311927,205,218,4.069444444444445,4.069444444444445,72,0.00027108739933056475,-0.20646677108972922,0.0
1026,Paul O. Zelinsky,4.312796208530806,4.212290502793296,211,179,4.422535211267606,4.352112676056338,71,0.00026732229656208464,0.10050570573750939,0.07042253521126796
145,Janet Fitch,3.771527979124384,3.310924369747899,3449,119,4.422535211267606,3.5492957746478875,71,0.00026732229656208464,0.46060360937648515,0.8732394366197185
324,Jules Verne,3.7096774193548385,3.7699530516431925,155,1491,3.7464788732394365,4.028169014084507,71,0.00026732229656208464,-0.060275632288353975,-0.2816901408450705
1064,Jonathan Tropper,3.933649289099526,3.8579881656804735,211,169,4.126760563380282,3.9577464788732395,71,0.00026732229656208464,0.07566112341905251,0.16901408450704247
857,Margaret Atwood,3.543859649122807,3.3564814814814814,285,216,3.757142857142857,3.5285714285714285,70,0.0002635571937936046,0.18737816764132553,0.22857142857142865
570,Tracy Kidder,3.9647058823529413,4.122913505311077,170,659,4.014285714285714,4.4714285714285715,70,0.0002635571937936046,-0.15820762295813573,-0.4571428571428573
586,Robert Frost,4.239130434782608,4.148214285714285,506,560,4.457142857142857,4.442857142857143,70,0.0002635571937936046,0.09091614906832302,0.014285714285714235
